"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
3433,"KBVY","medium_airport","Beverly Regional Airport",42.584202,-70.916496,107,"NA","US","US-MA","Beverly / Danvers","no","KBVY","BVY","KBVY","BVY","http://www.beverlyairport.com/","https://en.wikipedia.org/wiki/Beverly_Municipal_Airport",
3434,"KBWG","medium_airport","Bowling Green Warren County Regional Airport",36.964500427199994,-86.41970062259999,547,"NA","US","US-KY","Bowling Green","no","KBWG","BWG","KBWG","BWG",,"https://en.wikipedia.org/wiki/Bowling_Green-Warren_County_Regional_Airport",
3435,"KBWI","large_airport","Baltimore/Washington International Thurgood Marshall Airport",39.1754,-76.668297,146,"NA","US","US-MD","Baltimore","yes","KBWI","BWI","KBWI","BWI","https://www.bwiairport.com/","https://en.wikipedia.org/wiki/Baltimore/Washington_International_Airport","WAS, Friendship International"
3729,"KBXM","medium_airport","Brunswick Executive Airport",43.89220047,-69.93859863,72,"NA","US","US-ME","Brunswick","no","KBXM","NHZ","KBXM","BXM","http://mrra.us/brunswick-executive-airport/","https://en.wikipedia.org/wiki/Brunswick_Executive_Airport","KHNZ, Brunswick NAS"
3436,"KBYH","medium_airport","Arkansas International Airport",35.9642982483,-89.94400024410001,254,"NA","US","US-AR","Blytheville","no","KBYH","BYH","KBYH","BYH",,"https://en.wikipedia.org/wiki/Arkansas_International_Airport","Blytheville AFB, Eaker AFB"
19429,"KBYI","medium_airport","Burley Municipal Airport",42.542598724399994,-113.772003174,4150,"NA","US","US-ID","Burley","no","KBYI","BYI","KBYI","BYI","http://burleyidaho.org/city-of-burley/airport/","https://en.wikipedia.org/wiki/Burley_Municipal_Airport","J R Jack Simplot Airport"
19430,"KBYS","medium_airport","Bicycle Lake Army Air Field",35.2804985046,-116.629997253,2350,"NA","US","US-CA","Fort Irwin/Barstow","no","KBYS","BYS","KBYS","BYS",,"https://en.wikipedia.org/wiki/Bicycle_Lake_Army_Airfield",
3437,"KBZN","medium_airport","Bozeman Yellowstone International Airport",45.778853,-111.153711,4473,"NA","US","US-MT","Bozeman","yes","KBZN","BZN","KBZN","BZN","https://bozemanairport.com","https://en.wikipedia.org/wiki/Bozeman_Yellowstone_International_Airport","Gallatin Field"
3438,"KCAE","medium_airport","Columbia Metropolitan Airport",33.938172,-81.123022,236,"NA","US","US-SC","Columbia","yes","KCAE","CAE","KCAE","CAE","https://flycae.com","https://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport",
3439,"KCAK","medium_airport","Akron Canton Regional Airport",40.916099548339844,-81.44219970703125,1228,"NA","US","US-OH","Akron","yes","KCAK","CAK","KCAK","CAK",,"https://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport",
3440,"KCAR","medium_airport","Caribou Municipal Airport",46.871498,-68.017899,626,"NA","US","US-ME","Caribou","no","KCAR","CAR","KCAR","CAR",,"https://en.wikipedia.org/wiki/Caribou_Municipal_Airport",
3441,"KCBM","medium_airport","Columbus Air Force Base",33.643799,-88.443802,219,"NA","US","US-MS","Columbus","no","KCBM","CBM","KCBM","CBM",,"https://en.wikipedia.org/wiki/Columbus_Air_Force_Base",
19469,"KCCR","medium_airport","Buchanan Field",37.9897,-122.056999,26,"NA","US","US-CA","Concord","yes","KCCR","CCR","KCCR","CCR",,"https://en.wikipedia.org/wiki/Buchanan_Field_Airport",
19470,"KCCY","medium_airport","Northeast Iowa Regional Airport",43.0726013184,-92.6108016968,1125,"NA","US","US-IA","Charles City","no","KCCY","CCY","KCCY","CCY",,"https://en.wikipedia.org/wiki/Northeast_Iowa_Regional_Airport","Charles City Municipal Airport"
3442,"KCDC","medium_airport","Cedar City Regional Airport",37.70100021362305,-113.0989990234375,5622,"NA","US","US-UT","Cedar City","yes","KCDC","CDC","KCDC","CDC",,"https://en.wikipedia.org/wiki/Cedar_City_Regional_Airport",
19474,"KCDR","medium_airport","Chadron Municipal Airport",42.837601,-103.095001,3297,"NA","US","US-NE","Chadron","yes","KCDR","CDR","KCDR","CDR",,"https://en.wikipedia.org/wiki/Chadron_Municipal_Airport",
19475,"KCDS","medium_airport","Childress Municipal Airport",34.4337997437,-100.288002014,1954,"NA","US","US-TX","Childress","no","KCDS","CDS","KCDS","CDS",,"https://en.wikipedia.org/wiki/Childress_Municipal_Airport",
3443,"KCEC","medium_airport","Jack Mc Namara Field Airport",41.778929,-124.236403,61,"NA","US","US-CA","Crescent City","yes","KCEC","CEC","KCEC","CEC",,"https://en.wikipedia.org/wiki/Del_Norte_County_Airport","Jack McNamara Field"
3444,"KCEF","medium_airport","Westover Metropolitan Airport / Westover Air Reserve Base",42.194,-72.534798,241,"NA","US","US-MA","Chicopee","no",,"CEF","KCEF","CEF","https://westoverairport.com","https://en.wikipedia.org/wiki/Westover_Air_Reserve_Base/Metropolitan_Airport",
3445,"KCEW","medium_airport","Bob Sikes Airport",30.778799057,-86.522102356,213,"NA","US","US-FL","Crestview","no","KCEW","CEW","KCEW","CEW","http://www.flycew.com/","https://en.wikipedia.org/wiki/Bob_Sikes_Airport",
19482,"KCEZ","medium_airport","Cortez Municipal Airport",37.303001,-108.627998,5918,"NA","US","US-CO","Cortez","yes","KCEZ","CEZ","KCEZ","CEZ","http://www.cityofcortez.com/index.aspx?NID=113","https://en.wikipedia.org/wiki/Cortez_Municipal_Airport",
3446,"KCGF","medium_airport","Cuyahoga County Airport",41.5651016235,-81.4863967896,879,"NA","US","US-OH","Cleveland","no","KCGF","CGF","KCGF","CGF","http://publicworks.cuyahogacounty.us/en-US/County-Airport.aspx","https://en.wikipedia.org/wiki/Cuyahoga_County_Airport",
3447,"KCGI","medium_airport","Cape Girardeau Regional Airport",37.2253,-89.570801,342,"NA","US","US-MO","Cape Girardeau","yes","KCGI","CGI","KCGI","CGI",,"https://en.wikipedia.org/wiki/Cape_Girardeau_Regional_Airport",
3448,"KCHA","medium_airport","Chattanooga Metropolitan Airport (Lovell Field)",35.035301,-85.203796,683,"NA","US","US-TN","Chattanooga","yes","KCHA","CHA","KCHA","CHA","https://www.flycha.com/","https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport",
3449,"KCHO","medium_airport","Charlottesville Albemarle Airport",38.13859939575195,-78.4529037475586,639,"NA","US","US-VA","Charlottesville","yes","KCHO","CHO","KCHO","CHO",,"https://en.wikipedia.org/wiki/Charlottesville-Albemarle_Airport",
3450,"KCHS","large_airport","Charleston International Airport",32.896159,-80.038151,46,"NA","US","US-SC","Charleston","yes","KCHS","CHS","KCHS","CHS","https://www.iflychs.com/","https://en.wikipedia.org/wiki/Charleston_International_Airport","Charleston Air Force Base"
3451,"KCID","medium_airport","The Eastern Iowa Airport",41.884701,-91.7108,869,"NA","US","US-IA","Cedar Rapids","yes","KCID","CID","KCID","CID",,"https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport","Cedar Rapids Municipal"
3452,"KCIU","medium_airport","Chippewa County International Airport",46.242038,-84.462082,800,"NA","US","US-MI","Kincheloe","yes","KCIU","CIU","KCIU","CIU",,"https://en.wikipedia.org/wiki/Chippewa_County_International_Airport","Sault Sainte Marie, Sault Ste Marie"
3453,"KCKB","medium_airport","North Central West Virginia Airport",39.2966,-80.228104,1217,"NA","US","US-WV","Bridgeport","yes","KCKB","CKB","KCKB","CKB",,"https://en.wikipedia.org/wiki/Harrison/Marion_Regional_Airport",
3454,"KCLE","large_airport","Cleveland Hopkins International Airport",41.411701,-81.8498,791,"NA","US","US-OH","Cleveland","yes","KCLE","CLE","KCLE","CLE","http://www.clevelandairport.com/","https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport",
3455,"KCLL","medium_airport","Easterwood Field",30.5886,-96.3638,320,"NA","US","US-TX","College Station","yes","KCLL","CLL","KCLL","CLL","https://flyeasterwood.com/","https://en.wikipedia.org/wiki/Easterwood_Airport",
3456,"KCLM","medium_airport","William R Fairchild International Airport",48.120201,-123.5,291,"NA","US","US-WA","Port Angeles","no","KCLM","CLM","KCLM","CLM",,"https://en.wikipedia.org/wiki/William_R._Fairchild_International_Airport",
3457,"KCLT","large_airport","Charlotte Douglas International Airport",35.2140007019043,-80.94309997558594,748,"NA","US","US-NC","Charlotte","yes","KCLT","CLT","KCLT","CLT","http://www.charlotteairport.com/","https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport",
19517,"KCMA","medium_airport","Camarillo International Airport",34.213699,-119.094002,77,"NA","US","US-CA","Camarillo","no",,,"KCMA","CMA",,"https://en.wikipedia.org/wiki/Camarillo_Airport",
3458,"KCMH","large_airport","John Glenn Columbus International Airport",39.998001,-82.891899,815,"NA","US","US-OH","Columbus","yes","KCMH","CMH","KCMH","CMH","https://flycolumbus.com/","https://en.wikipedia.org/wiki/John_Glenn_Columbus_International_Airport",
3459,"KCMI","medium_airport","University of Illinois Willard Airport",40.039819,-88.276249,755,"NA","US","US-IL","Savoy","yes","KCMI","CMI","KCMI","CMI",,"https://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport","Champaign, Urbana"
3460,"KCMX","medium_airport","Houghton County Memorial Airport",47.168399810791016,-88.48909759521484,1095,"NA","US","US-MI","Hancock","yes","KCMX","CMX","KCMX","CMX",,"https://en.wikipedia.org/wiki/Houghton_County_Memorial_Airport",
3461,"KCNM","medium_airport","Cavern City Air Terminal",32.337501525878906,-104.26300048828125,3295,"NA","US","US-NM","Carlsbad","yes","KCNM","CNM","KCNM","CNM",,"https://en.wikipedia.org/wiki/Cavern_City_Air_Terminal",
19527,"KCNU","medium_airport","Chanute Martin Johnson Airport",37.668173,-95.486727,1002,"NA","US","US-KS","Chanute","no","KCNU","CNU","KCNU","CNU","http://www.chanute.org/index.aspx?NID=65","https://en.wikipedia.org/wiki/Chanute_Martin_Johnson_Airport",
19529,"KCNY","medium_airport","Canyonlands Regional Airport",38.755001,-109.754997,4557,"NA","US","US-UT","Moab","yes","KCNY","CNY","KCNY","CNY","https://www.grandcountyutah.net/263/Airport","https://en.wikipedia.org/wiki/Canyonlands_Field",
19530,"KCOD","medium_airport","Yellowstone Regional Airport",44.520199,-109.024002,5102,"NA","US","US-WY","Cody","yes","KCOD","COD","KCOD","COD","http://www.flyyra.com/","https://en.wikipedia.org/wiki/Yellowstone_Regional_Airport",
19531,"KCOE","medium_airport","Coeur D'Alene Airport - Pappy Boyington Field",47.7743,-116.82,2320,"NA","US","US-ID","Coeur d'Alene","no","KCOE","COE","KCOE","COE","http://www.cdaairport.com/","https://en.wikipedia.org/wiki/Coeur_d'Alene_Airport","Coeur d'Alene Air Terminal"
3462,"KCOF","medium_airport","Patrick Space Force Base",28.2349,-80.6101,8,"NA","US","US-FL","Cocoa Beach","no","KCOF","COF","KCOF","COF","http://www.patrick.af.mil/","https://en.wikipedia.org/wiki/Patrick_Air_Force_Base","Naval Air Station Banana River"
19534,"KCON","medium_airport","Concord Municipal Airport",43.20270157,-71.50229645,342,"NA","US","US-NH","Concord","no","KCON","CON","KCON","CON","http://www.concordnh.gov/facilities/facility/details/Concord-Municipal-Airport-31","https://en.wikipedia.org/wiki/Concord_Municipal_Airport",
3463,"KCOS","large_airport","City of Colorado Springs Municipal Airport",38.805801,-104.700996,6187,"NA","US","US-CO","Colorado Springs","yes","KCOS","COS","KCOS","COS","https://flycos.coloradosprings.gov/","https://en.wikipedia.org/wiki/Colorado_Springs_Airport","Peterson SFB, Colorado Springs Airport"
3464,"KCOU","medium_airport","Columbia Regional Airport",38.8181,-92.219597,889,"NA","US","US-MO","Columbia","yes","KCOU","COU","KCOU","COU",,"https://en.wikipedia.org/wiki/Columbia_Regional_Airport",
3465,"KCPR","medium_airport","Casper-Natrona County International Airport",42.907381,-106.461609,5350,"NA","US","US-WY","Casper","yes","KCPR","CPR","KCPR","CPR",,"https://en.wikipedia.org/wiki/Natrona_County_International_Airport",
19549,"KCRE","medium_airport","Grand Strand Airport",33.8116989136,-78.72389984130001,32,"NA","US","US-SC","North Myrtle Beach","no","KCRE","CRE","KCRE","CRE",,"https://en.wikipedia.org/wiki/Grand_Strand_Airport",
19550,"KCRG","medium_airport","Jacksonville Executive at Craig Airport",30.3362998962,-81.51439666750001,41,"NA","US","US-FL","Jacksonville","no","KCRG","CRG","KCRG","CRG","http://www.flyjacksonville.com/content.aspx?id=86","https://en.wikipedia.org/wiki/Jacksonville_Executive_at_Craig_Airport","Craig Municipal Airport"
3466,"KCRP","medium_airport","Corpus Christi International Airport",27.770399,-97.501198,44,"NA","US","US-TX","Corpus Christi","yes","KCRP","CRP","KCRP","CRP",,"https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport",
19552,"KCRQ","medium_airport","McClellan-Palomar Airport",33.1283,-117.279999,331,"NA","US","US-CA","Carlsbad","yes","KCRQ","CLD","KCRQ","CRQ",,"https://en.wikipedia.org/wiki/McClellan-Palomar_Airport",
3467,"KCRW","medium_airport","Yeager Airport",38.3731,-81.593201,981,"NA","US","US-WV","Charleston","yes","KCRW","CRW","KCRW","CRW",,"https://en.wikipedia.org/wiki/Yeager_Airport",
3468,"KCSG","medium_airport","Columbus Airport",32.516415,-84.939602,397,"NA","US","US-GA","Columbus","yes","KCSG","CSG","KCSG","CSG","https://flycolumbusga.com","https://en.wikipedia.org/wiki/Columbus_Metropolitan_Airport",
3469,"KCSV","medium_airport","Crossville Memorial Airport Whitson Field",35.95131,-85.08499,1881,"NA","US","US-TN","Crossville","no","KCSV","CSV","KCSV","CSV","http://www.crossvilletn.gov/index.php/departments/airport",,
3470,"KCTB","medium_airport","Cut Bank International Airport",48.608657,-112.378183,3854,"NA","US","US-MT","Cut Bank","no","KCTB","CTB","KCTB","CTB","http://www.cutbankairport.org/","https://en.wikipedia.org/wiki/Cut_Bank_Municipal_Airport",
19564,"KCUB","medium_airport","Jim Hamilton L.B. Owens Airport",33.970500946,-80.9952011108,193,"NA","US","US-SC","Columbia","no","KCUB","CUB","KCUB","CUB","http://www.columbiasouthcarolina.com/owens.html","https://en.wikipedia.org/wiki/Jim_Hamilton_%E2%80%93_L.B._Owens_Airport",
3471,"KCVG","large_airport","Cincinnati Northern Kentucky International Airport",39.048801,-84.667801,896,"NA","US","US-KY","Cincinnati / Covington","yes","KCVG","CVG","KCVG","CVG","https://www.cvgairport.com/","https://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport",
19569,"KCVN","medium_airport","Clovis Municipal Airport",34.426594,-103.078794,4216,"NA","US","US-NM","Clovis","yes","KCVN","CVN","KCVN","CVN",,"https://en.wikipedia.org/wiki/Clovis_Municipal_Airport",
3472,"KCVO","medium_airport","Corvallis Municipal Airport",44.49720001,-123.2900009,250,"NA","US","US-OR","Corvallis","no","KCVO","CVO","KCVO","CVO","http://www.corvallisoregon.gov/index.aspx?page=160","https://en.wikipedia.org/wiki/Corvallis_Municipal_Airport","Albany Oregon"
3473,"KCVS","medium_airport","Cannon Air Force Base",34.382801,-103.321999,4295,"NA","US","US-NM","Clovis","no","KCVS","CVS","KCVS","CVS","http://www.cannon.af.mil/","https://en.wikipedia.org/wiki/Cannon_Air_Force_Base",
19571,"KCWA","medium_airport","Central Wisconsin Airport",44.777448,-89.670238,1277,"NA","US","US-WI","Mosinee","yes","KCWA","CWA","KCWA","CWA",,"https://en.wikipedia.org/wiki/Central_Wisconsin_Airport",
3475,"KCXO","medium_airport","Conroe-North Houston Regional Airport",30.351801,-95.414497,245,"NA","US","US-TX","Houston","no","KCXO","CXO","KCXO","CXO","https://web.archive.org/web/20160301220928/http://www.lonestarairport.org:80/","https://en.wikipedia.org/wiki/Lone_Star_Executive_Airport","Montgomery County Airport, Lone Star Executive Airport"
19577,"KCXP","medium_airport","Carson Airport",39.194331,-119.734312,4697,"NA","US","US-NV","Carson City","no","KCXP","CSN","KCXP","CXP","http://flycarsoncity.com/","https://en.wikipedia.org/wiki/Carson_Airport","O04, Carson City Airport"
3476,"KCYS","medium_airport","Cheyenne Regional Jerry Olson Field",41.155701,-104.811997,6159,"NA","US","US-WY","Cheyenne","yes","KCYS","CYS","KCYS","CYS",,"https://en.wikipedia.org/wiki/Cheyenne_Regional_Airport",
3477,"KDAA","medium_airport","Davison Army Air Field",38.715000152600005,-77.1809997559,73,"NA","US","US-VA","Fort Belvoir","no","KDAA","DAA","KDAA","DAA",,"https://en.wikipedia.org/wiki/Davison_Army_Airfield",
3478,"KDAB","medium_airport","Daytona Beach International Airport",29.18255,-81.059464,34,"NA","US","US-FL","Daytona Beach","yes","KDAB","DAB","KDAB","DAB",,"https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport",
19615,"KDAG","medium_airport","Barstow Daggett Airport",34.85369873,-116.7870026,1930,"NA","US","US-CA","Daggett","no","KDAG","DAG","KDAG","DAG",,"https://en.wikipedia.org/wiki/Barstow-Daggett_Airport",
3479,"KDAL","large_airport","Dallas Love Field",32.844776,-96.847653,487,"NA","US","US-TX","Dallas","yes","KDAL","DAL","KDAL","DAL","http://www.dallas-lovefield.com/","https://en.wikipedia.org/wiki/Dallas_Love_Field","QDF"
3480,"KDAN","medium_airport","Danville Regional Airport",36.572899,-79.336098,571,"NA","US","US-VA","Danville","no","KDAN","DAN","KDAN","DAN","https://www.danville-va.gov/507/Danville-Regional-Airport","https://en.wikipedia.org/wiki/Danville_Regional_Airport",
3481,"KDAY","medium_airport","James M. Cox Dayton International Airport",39.902401,-84.219398,1009,"NA","US","US-OH","Dayton","yes","KDAY","DAY","KDAY","DAY","https://flydayton.com","https://en.wikipedia.org/wiki/Dayton_International_Airport",
3482,"KDBQ","medium_airport","Dubuque Regional Airport",42.402,-90.709503,1077,"NA","US","US-IA","Dubuque","yes","KDBQ","DBQ","KDBQ","DBQ",,"https://en.wikipedia.org/wiki/Dubuque_Regional_Airport",
3483,"KDCA","large_airport","Ronald Reagan Washington National Airport",38.8521,-77.037697,15,"NA","US","US-DC","Washington","yes","KDCA","DCA","KDCA","DCA","http://www.flyreagan.com/dca/reagan-national-airport","https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport","WAS"
3484,"KDDC","medium_airport","Dodge City Regional Airport",37.76340103149414,-99.9655990600586,2594,"NA","US","US-KS","Dodge City","yes","KDDC","DDC","KDDC","DDC",,"https://en.wikipedia.org/wiki/Dodge_City_Regional_Airport",
3485,"KDEC","medium_airport","Decatur Airport",39.834598541259766,-88.8656997680664,682,"NA","US","US-IL","Decatur","yes","KDEC","DEC","KDEC","DEC",,"https://en.wikipedia.org/wiki/Decatur_Airport",
3486,"KDEN","large_airport","Denver International Airport",39.860027,-104.673792,5431,"NA","US","US-CO","Denver","yes","KDEN","DEN","KDEN","DEN","http://www.flydenver.com/","https://en.wikipedia.org/wiki/Denver_International_Airport","DVX, KVDX"
